Iteration,TotalCost,nRequestBank,IsAccepted,IsImproved,IsNewBest,DM,RM,DW1,DW2,DW3,RW1,RW2nD1,nD2,nD3,nR1,nR2
1646,229.32969215490448,0,false,false,false,shawRemoval,regretInsertion,1.151206444101938,0.00794178796307818,1.41438496483799,0.005798570395436359,0.99281002782670685,0,1,0,6
1647,2179.999999999989,2,false,false,false,randomDestroy,regretInsertion,1.151206444101938,0.00794178796307818,1.41438496483799,0.005798570395436359,0.99281002782670686,0,1,0,7
1648,1189.999999999989,1,false,false,false,shawRemoval,regretInsertion,1.151206444101938,0.00794178796307818,1.41438496483799,0.005798570395436359,0.99281002782670686,0,2,0,8
1649,217.6315789473574,0,false,false,false,randomDestroy,regretInsertion,1.151206444101938,0.00794178796307818,1.41438496483799,0.005798570395436359,0.99281002782670687,0,2,0,9
1650,2179.999999999989,2,false,false,false,randomDestroy,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403610,0,0,0,0
1651,229.3296921549046,0,false,false,false,shawRemoval,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403610,0,1,0,1
1652,1207.6315789473574,1,false,false,false,randomDestroy,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403611,0,1,0,2
1653,229.3296921549046,0,false,false,false,shawRemoval,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403611,0,2,0,3
1654,217.6315789473574,0,false,false,false,randomDestroy,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403612,0,2,0,4
1655,1219.3296921549045,1,false,false,false,shawRemoval,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403612,0,3,0,5
1656,229.3296921549046,0,false,false,false,shawRemoval,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403612,0,4,0,6
1657,2209.3296921549045,2,false,false,false,shawRemoval,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403612,0,5,0,7
1658,229.3296921549046,0,false,false,false,shawRemoval,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403612,0,6,0,8
1659,229.32969215490448,0,false,false,false,shawRemoval,regretInsertion,1.0360857996917443,0.00794178796307818,1.2729464683541911,0.005798570395436359,0.89352902504403612,0,7,0,9
1660,2179.9999999999854,2,false,false,false,shawRemoval,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963240,0,0,0,0
1661,217.6315789473574,0,false,false,false,shawRemoval,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963240,0,1,0,1
1662,217.6315789473574,0,false,false,false,shawRemoval,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963240,0,2,0,2
1663,229.3296921549046,0,false,false,false,shawRemoval,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963240,0,3,0,3
1664,229.32969215490448,0,false,false,false,shawRemoval,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963240,0,4,0,4
1665,1203.8033763654275,1,false,false,false,randomDestroy,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963241,0,4,0,5
1666,229.3296921549046,0,false,false,false,randomDestroy,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963242,0,4,0,6
1667,229.3296921549046,0,false,false,false,shawRemoval,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963242,0,5,0,7
1668,1203.8033763654275,1,false,false,false,randomDestroy,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963243,0,5,0,8
1669,229.3296921549046,0,false,false,false,shawRemoval,regretInsertion,0.9324772197225699,0.00794178796307818,1.145651821518772,0.005798570395436359,0.80417612253963243,0,6,0,9
1670,217.6315789473574,0,false,false,false,randomDestroy,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566920,0,0,0,0
1671,229.32969215490448,0,false,false,false,shawRemoval,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566920,0,1,0,1
1672,2191.698113207536,2,false,false,false,shawRemoval,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566920,0,2,0,2
1673,229.32969215490448,0,false,false,false,shawRemoval,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566920,0,3,0,3
1674,2203.8220551378336,2,false,false,false,randomDestroy,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566921,0,3,0,4
1675,229.3296921549046,0,false,false,false,randomDestroy,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566922,0,3,0,5
1676,217.6315789473574,0,false,false,false,shawRemoval,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566922,0,4,0,6
1677,229.32969215490448,0,false,false,false,shawRemoval,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566922,0,5,0,7
1678,217.6315789473574,0,false,false,false,randomDestroy,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566923,0,5,0,8
1679,1207.6315789473574,1,false,false,false,randomDestroy,regretInsertion,0.839229497750313,0.00794178796307818,1.031086639366895,0.005798570395436359,0.72375851028566924,0,5,0,9
1680,229.32969215490448,0,false,false,false,randomDestroy,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710230,0,0,0,0
1681,1219.3296921549045,1,false,false,false,shawRemoval,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710230,0,1,0,1
1682,1203.8033763654275,1,false,false,false,randomDestroy,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710231,0,1,0,2
1683,229.3296921549046,0,false,false,false,shawRemoval,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710231,0,2,0,3
1684,229.32969215490448,0,false,false,false,randomDestroy,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710232,0,2,0,4
1685,229.32969215490448,0,false,false,false,shawRemoval,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710232,0,3,0,5
1686,2179.9999999999854,2,false,false,false,shawRemoval,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710232,0,4,0,6
1687,1207.6315789473574,1,false,false,false,shawRemoval,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710232,0,5,0,7
1688,1201.6981132075325,1,false,false,false,shawRemoval,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710232,0,6,0,8
1689,217.63157894735377,0,true,true,false,randomDestroy,regretInsertion,0.7553065479752817,0.00794178796307818,0.9279779754302054,0.005798570395436359,0.65138265925710233,0,6,0,9
1690,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313920,0,0,0,0
1691,1207.6315789473538,1,false,false,false,randomDestroy,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313921,0,0,0,1
1692,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313921,0,1,0,2
1693,217.63157894735377,0,true,false,false,randomDestroy,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313922,0,1,0,3
1694,2197.631578947354,2,false,false,false,randomDestroy,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313923,0,1,0,4
1695,4165.263157894722,4,false,false,false,randomDestroy,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313924,0,1,0,5
1696,2197.631578947354,2,false,false,false,randomDestroy,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313925,0,1,0,6
1697,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313926,0,1,0,7
1698,1207.6315789473538,1,false,false,false,shawRemoval,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313926,0,2,0,8
1699,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.113109226511087,0.00794178796307818,0.8351801778871849,0.005798570395436359,0.7162443933313927,0,2,0,9
1700,217.63157894735377,0,true,false,false,shawRemoval,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825280,0,0,0,0
1701,217.63157894735377,0,true,false,false,shawRemoval,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825280,0,1,0,1
1702,1217.134502923962,1,false,false,false,shawRemoval,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825280,0,2,0,2
1703,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825280,0,3,0,3
1704,217.6315789473539,0,true,false,false,randomDestroy,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825281,0,3,0,4
1705,5149.999999999985,5,false,false,false,randomDestroy,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825282,0,3,0,5
1706,217.63157894735377,0,true,false,false,shawRemoval,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825282,0,4,0,6
1707,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825283,0,4,0,7
1708,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825284,0,4,0,8
1709,2179.9999999999854,2,false,false,false,randomDestroy,regretInsertion,1.187512589574264,0.00794178796307818,1.1849954934317997,0.005798570395436359,0.90461995399825285,0,4,0,9
1710,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842770,0,0,0,0
1711,1207.6315789473538,1,false,false,false,worstRemoval,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842770,1,0,0,1
1712,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842770,1,1,0,2
1713,3169.9999999999854,3,false,false,false,randomDestroy,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842771,1,1,0,3
1714,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842772,1,1,0,4
1715,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842772,1,2,0,5
1716,1192.1052631578768,1,false,false,false,randomDestroy,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842773,1,2,0,6
1717,1217.134502923962,1,false,false,false,randomDestroy,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842774,1,2,0,7
1718,2179.9999999999854,2,false,false,false,randomDestroy,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842775,1,2,0,8
1719,4159.999999999985,4,false,false,false,worstRemoval,regretInsertion,1.3287613306168375,0.00794178796307818,1.5864959440886197,0.005798570395436359,1.20415795859842775,2,2,0,9
1720,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385850,0,0,0,0
1721,2179.9999999999854,2,false,false,false,randomDestroy,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385851,0,0,0,1
1722,3187.631578947354,3,false,false,false,randomDestroy,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385852,0,0,0,2
1723,1189.9999999999854,1,false,false,false,randomDestroy,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385853,0,0,0,3
1724,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385854,0,0,0,4
1725,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385854,0,1,0,5
1726,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385854,0,2,0,6
1727,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385854,0,3,0,7
1728,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385855,0,3,0,8
1729,217.63157894735014,0,false,false,false,shawRemoval,regretInsertion,1.1958851975551539,0.007147609166770362,1.4278463496797578,0.005798570395436359,1.0837421627385855,0,4,0,9
1730,1189.9999999999854,1,false,false,false,shawRemoval,regretInsertion,1.0762966777996386,0.007147609166770362,1.285061714711782,0.005798570395436359,0.97536794646472660,0,0,0,0
1731,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.0762966777996386,0.007147609166770362,1.285061714711782,0.005798570395436359,0.97536794646472660,0,1,0,1
1732,217.63157894735377,0,false,false,false,shawRemoval,regretInsertion,1.0762966777996386,0.007147609166770362,1.285061714711782,0.005798570395436359,0.97536794646472660,0,2,0,2
1733,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.0762966777996386,0.007147609166770362,1.285061714711782,0.005798570395436359,0.97536794646472661,0,2,0,3
1734,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.0762966777996386,0.007147609166770362,1.285061714711782,0.005798570395436359,0.97536794646472662,0,2,0,4
1735,217.63157894735377,0,false,false,false,randomDestroy,regretInsertion,1.0762966777996386,0.007147609166770362,1.285061714711782,0.005798570395436359,0.97536794646472663,0,2,0,5
